Forecast_0,Forecast_1,Forecast_2,Forecast_3,Forecast_4,Forecast_5,Forecast_6,Forecast_7,Forecast_8,Forecast_9,Forecast_10,Forecast_11,Forecast_12,Forecast_13,True_0,True_1,True_2,True_3,True_4,True_5,True_6,True_7,True_8,True_9,True_10,True_11,True_12,True_13
0.15629537,0.4139048,0.048318505,0.2930153,0.61791015,0.914011,0.48233664,0.4554476,0.74094,0.2971545,0.7752469,0.7441845,0.9375018,0.011136346,0.17647052,0.47209072,0.0,0.26900297,0.43709934,0.9597106,0.53346455,0.47061402,0.7903812,0.30124637,0.8154873,0.72655994,0.99975264,0.0
0.15765214,0.4179582,0.046293635,0.29753655,0.6334686,0.9204168,0.48271424,0.4572157,0.74160016,0.29632658,0.7796539,0.74992996,0.9351789,0.012837723,0.17647052,0.47209072,0.0,0.23840079,0.5048077,0.91296697,0.4665354,0.46030703,0.72323054,0.29940534,0.7729925,0.7333784,1.0,0.0
0.1565562,0.42456484,0.042209297,0.27881986,0.63969743,0.9122406,0.46681523,0.43998036,0.72207934,0.30034417,0.7735468,0.7554022,0.93241084,0.016696133,0.17647052,0.47209072,0.0,0.23692004,0.5488782,0.96733814,0.49212596,0.46491227,0.7894738,0.29843706,0.81492853,0.74260765,0.94549924,0.0
0.15707792,0.42209107,0.043625027,0.28686762,0.64641476,0.9194521,0.47251362,0.4431964,0.7290199,0.29934624,0.7787445,0.7571733,0.9310522,0.015537236,0.17647052,0.47209072,0.0,0.24234946,0.5584936,0.9599061,0.48228344,0.4627193,0.7558984,0.29728922,0.8147833,0.7564048,0.9456903,0.0
0.1563087,0.4273583,0.03886263,0.27762672,0.6625391,0.9188373,0.46186653,0.43562102,0.71670175,0.30097163,0.7776811,0.76537275,0.9276849,0.01846318,0.17647052,0.47209072,0.0,0.23692004,0.56891024,0.9282222,0.45669287,0.45614034,0.7504537,0.2974987,0.79786825,0.7586343,0.9984199,0.0
0.15479907,0.43085462,0.036742955,0.26672,0.6652984,0.9181628,0.45604163,0.43547964,0.711351,0.29810256,0.7775021,0.76898026,0.930798,0.020427357,0.17647052,0.47209072,0.0,0.23099706,0.57451916,0.97653043,0.4803149,0.46491227,0.78493655,0.29885697,0.8197048,0.74723816,0.99120235,0.31666666
0.15360555,0.43965268,0.027530149,0.26426136,0.68497384,0.92222476,0.4505474,0.435898,0.7054015,0.29742825,0.7802285,0.7778369,0.9302311,0.028446954,0.17647052,0.47209072,0.0,0.23642647,0.59014416,0.9597106,0.48425192,0.458114,0.73321235,0.30481863,0.8108852,0.75867236,0.9959773,0.31666666
0.16088675,0.4530228,0.023415554,0.26181057,0.7003656,0.9208419,0.44275415,0.4303771,0.6934202,0.30254525,0.77763116,0.78580797,0.93250924,0.08629264,0.17647052,0.47209072,0.0,0.26061204,0.6582531,0.9604929,0.45669287,0.44144735,0.75680584,0.3100652,0.82787025,0.75869375,0.9572325,0.31666666
0.16743496,0.46394116,0.020723473,0.25882447,0.7094482,0.9185245,0.43560594,0.4216116,0.68265337,0.30745798,0.7739931,0.7902137,0.9320672,0.17787349,0.17647052,0.48519945,0.0,0.26653504,0.701923,0.9685117,0.44291335,0.42982453,0.7522687,0.31395078,0.82058287,0.7678118,0.926026,0.31666666
0.17488608,0.48618445,0.012660142,0.24343161,0.7317541,0.91278446,0.41514403,0.4084959,0.6563536,0.31116652,0.7673112,0.8040896,0.93457556,0.2885053,0.17647052,0.5394876,0.0,0.26357356,0.74439096,0.9683161,0.42322832,0.42982453,0.7096189,0.31839392,0.8112398,0.7903574,0.9372279,0.96666664
0.18184999,0.5157625,0.009070877,0.22340056,0.7395011,0.89451927,0.39062,0.39087108,0.62521803,0.30728996,0.7540326,0.8125874,0.93799055,0.51306176,0.17647052,0.5803647,0.0,0.22803554,0.83213127,0.96772933,0.4055118,0.40350875,0.69509983,0.32666796,0.8103931,0.82430047,0.86430275,0.96666664
0.19165343,0.5407827,0.010215353,0.2335922,0.7687875,0.8876548,0.37863165,0.3681717,0.6038913,0.31885162,0.74722826,0.8193356,0.91636556,0.5772547,0.17647052,0.5803647,0.0,0.24284305,0.85296464,0.9468023,0.38385826,0.3859649,0.65154266,0.33513042,0.8005082,0.8378015,0.941885,0.96666664
0.20220667,0.5495873,0.02048098,0.24156013,0.76427317,0.8890128,0.3873476,0.38526803,0.61475646,0.31175762,0.748554,0.8151971,0.92664415,0.62413067,0.17647052,0.59377885,0.0,0.24975322,0.85897434,0.9640133,0.3523622,0.20175438,0.61524504,0.3369113,0.78992784,0.8240892,0.8755808,0.96666664
0.2070123,0.62935644,0.020462114,0.21886219,0.79686916,0.8696058,0.3534228,0.26299846,0.558695,0.34412995,0.7355175,0.8283533,0.8675629,0.669209,0.17647052,0.6525581,0.0,0.1490622,0.9142628,0.9432818,0.34055117,0.19298245,0.53176045,0.3397268,0.81321245,0.85844016,0.8567094,1.0
0.20520893,0.65345156,0.008381482,0.1812741,0.801216,0.8802159,0.3476344,0.26388013,0.553518,0.3395392,0.74501187,0.8407355,0.89348674,0.6704578,0.17647052,0.6525581,0.0,0.15498519,0.9254807,0.9409349,0.33858266,0.1491228,0.5018149,0.34360433,0.79457617,0.86066794,0.837842,1.0
0.21268508,0.6724564,0.01057864,0.18516377,0.79216266,0.8618232,0.33726466,0.21286166,0.5346399,0.36164463,0.72815984,0.8336348,0.7999199,0.67957824,0.17647052,0.6525581,0.0,0.15992102,0.92227554,0.9270487,0.33070865,0.08925438,0.48094377,0.35207167,0.79404366,0.8630061,0.625524,1.0
0.2111432,0.6990383,0.012578882,0.18896559,0.71635556,0.79108083,0.3120538,0.101253636,0.49345645,0.4059915,0.6673744,0.79475784,0.4356165,0.750405,0.17647052,0.665725,0.0,0.15992102,0.92307687,0.9270487,0.33661416,0.061403506,0.4709619,0.3605438,0.77578384,0.86745363,0.3231866,1.0
0.22738948,0.7355834,0.005194798,0.18585682,0.6721847,0.7400514,0.29714718,0.02230306,0.4671719,0.43853202,0.61983246,0.76550686,0.19360554,0.82031125,0.17647052,0.679348,0.0,0.15992102,0.90184295,0.8654411,0.3110236,0.052631576,0.46914703,0.36900997,0.70581645,0.8467847,0.33573136,1.0
0.21761635,0.7490631,0.0050333217,0.17199153,0.6961576,0.76637447,0.30177146,0.07160685,0.47691318,0.42235583,0.6462516,0.781238,0.36840793,0.784452,0.17647052,0.69300556,0.0,0.15498519,0.8926282,0.8198709,0.29921257,0.061842103,0.48638842,0.3733475,0.70533323,0.81109995,0.68690217,1.0
0.21372122,0.7522315,0.008795232,0.12837774,0.74982375,0.8261269,0.31695455,0.16068079,0.50306916,0.37782738,0.70800304,0.81599236,0.7820604,0.741264,0.17647052,0.7198653,0.0,0.1614018,0.7988782,0.8554664,0.32874015,0.07061403,0.477314,0.3774823,0.7399402,0.8156503,0.46252868,1.0
0.22693583,0.7528895,0.0046406724,0.17350547,0.6666806,0.73723406,0.2972331,0.02682501,0.46793628,0.43815133,0.6199618,0.7624973,0.20182681,0.8202537,0.17647052,0.7198653,0.0,0.1574531,0.7960737,0.82065326,0.3169291,0.061403506,0.5099819,0.377877,0.6690484,0.71663547,0.8202564,1.0
0.21608964,0.7549169,0.007161271,0.10573273,0.72645247,0.8190354,0.3184016,0.19831046,0.51052654,0.3708572,0.7050475,0.80754,0.87942237,0.7455443,0.17647052,0.7463093,0.0,0.15992102,0.81650627,0.8306278,0.3129921,0.10526315,0.50544465,0.379956,0.69441277,0.7854013,0.7370556,1.0
0.21321335,0.76272845,0.010402799,0.14913565,0.69499683,0.77532554,0.30120164,0.10100795,0.47846988,0.41302073,0.6590305,0.787665,0.5033776,0.79239404,0.17647052,0.7593951,0.0,0.15597236,0.7752403,0.797966,0.3169291,0.08771929,0.49364793,0.39443588,0.67709076,0.76173145,0.6914306,1.0
0.22001584,0.76937187,0.0161837,0.13727711,0.6849667,0.7741242,0.30324414,0.1252507,0.4827867,0.41322675,0.6600357,0.78382707,0.605128,0.78793293,0.17647052,0.7726803,0.0,0.15992102,0.7820512,0.807745,0.3090551,0.07061403,0.48275864,0.3989674,0.67713445,0.7730489,0.30442902,1.0
0.22869237,0.7711369,0.0012010597,0.14357719,0.6384951,0.7125788,0.2905697,0.0070767105,0.45790556,0.45082977,0.5992783,0.7454388,0.15214503,0.8411808,0.17647052,0.78602624,0.0,0.15844028,0.75440705,0.7743008,0.30314958,0.05241228,0.47459167,0.39756858,0.6602331,0.7822972,0.25387448,1.0
0.22142693,0.7994892,0.006295163,0.13879438,0.6443905,0.7223216,0.2894241,0.040590793,0.45850587,0.44329214,0.6119256,0.7515812,0.293002,0.81687176,0.17647052,0.78602624,0.0,0.15992102,0.7616185,0.7631528,0.30511808,0.046710525,0.4618875,0.40291643,0.63477856,0.7776449,0.17555611,0.8666667
0.22525148,0.78629005,-0.0002599992,0.12352915,0.6360264,0.7109966,0.28787768,0.0056601614,0.45471287,0.4533442,0.59921104,0.74431694,0.16943038,0.8202693,0.17647052,0.7991948,0.0,0.15992102,0.73076916,0.71836495,0.29330707,0.026315788,0.47640654,0.4095763,0.6088207,0.7615327,0.30350247,0.8666667
0.22292048,0.8134423,0.007716961,0.12735069,0.6422465,0.7210169,0.2877415,0.046102703,0.45675898,0.44332746,0.6111274,0.7495123,0.3310037,0.805825,0.17647052,0.7991948,0.0,0.15942745,0.68990374,0.71953845,0.29133856,0.052631576,0.49818516,0.40606627,0.6169504,0.71446234,0.65790296,0.8666667
0.22814551,0.8236229,0.014974285,0.069591306,0.6786171,0.77004015,0.29905328,0.12534335,0.47720623,0.4103261,0.6637841,0.7802545,0.73932743,0.7275954,0.17647052,0.7991948,0.0,0.15498519,0.66826916,0.73850965,0.30314958,0.08771929,0.5,0.4113953,0.62536216,0.718994,0.56911534,0.8666667
0.21601048,0.7931396,0.005980853,0.12716058,0.6422919,0.7262176,0.28949586,0.058872797,0.45957905,0.4371341,0.6166176,0.7523887,0.36375216,0.75714403,0.17647052,0.81273603,0.0,0.15844028,0.65264416,0.7375318,0.3129921,0.078947365,0.47459167,0.42133078,0.6165159,0.7258843,0.21570186,0.96666664
0.22788058,0.765424,0.0063262954,0.13087529,0.6029198,0.6857997,0.28779584,0.007656589,0.45412257,0.4598708,0.5781464,0.72243655,0.15069467,0.8104389,0.17647052,0.81273603,0.0,0.15992102,0.6738782,0.72697043,0.30314958,0.046710525,0.47005448,0.41224152,0.6165159,0.7370862,0.23902543,0.96666664
0.2190347,0.80296385,0.008509431,0.11628617,0.59894514,0.6899154,0.28411496,0.03412424,0.45115793,0.4542791,0.5867841,0.72677094,0.2622531,0.81173897,0.17647052,0.81273603,0.0,0.1574531,0.6842948,0.719734,0.29724407,0.037938595,0.47822145,0.40937763,0.6113233,0.73488635,0.33057213,0.96666664
0.218588,0.8074002,0.009031374,0.11270346,0.597741,0.6896088,0.28365204,0.038534977,0.45103619,0.4536316,0.5867465,0.72626543,0.27803123,0.82077235,0.17647052,0.81273603,0.0,0.15992102,0.66065705,0.7261882,0.3070866,0.052631576,0.44918332,0.41985896,0.59807616,0.72812146,0.15355277,0.96666664
0.22669038,0.77730894,0.005226981,0.1089625,0.5809038,0.66901356,0.28394598,0.0016389042,0.44880244,0.46558422,0.5654168,0.7106065,0.1261267,0.8332416,0.17647052,0.78598213,0.0,0.15992102,0.66145825,0.69254845,0.29133856,0.009210526,0.48457354,0.4113912,0.59720933,0.7029491,0.31991065,0.9166667
0.21617195,0.8034999,0.011502389,0.109970294,0.5899744,0.68695676,0.28324664,0.046068117,0.45124745,0.4524413,0.58603865,0.7236773,0.30749938,0.80703735,0.17647052,0.78598213,0.0,0.16090819,0.6462339,0.71660477,0.30118108,0.052631576,0.477314,0.41244972,0.6057597,0.70177686,0.385596,0.9166667
0.21323065,0.79596347,0.009404346,0.11136532,0.59017515,0.68688446,0.2836265,0.0422659,0.45118695,0.45242545,0.5858613,0.7241859,0.2858466,0.7904101,0.17647052,0.78598213,0.0,0.15992102,0.6258013,0.7201252,0.3090551,0.05241228,0.477314,0.41985595,0.60577494,0.70177686,0.21830204,0.9166667
0.21899249,0.7609937,0.007527061,0.11298412,0.5812937,0.6749898,0.28571707,0.0112963915,0.45203933,0.46079078,0.572242,0.7147527,0.15752435,0.7801909,0.17647052,0.78598213,0.0,0.15992102,0.6474359,0.70623904,0.30314958,0.037938595,0.46551725,0.4181019,0.6006447,0.71333617,0.25854462,0.9166667
0.20991048,0.7812894,0.008228682,0.10838553,0.5843502,0.68344873,0.2839576,0.031548813,0.45071396,0.45370153,0.58351785,0.72233903,0.24380031,0.75474495,0.17647052,0.78598213,0.0,0.15992102,0.65464747,0.7168003,0.29921257,0.04078947,0.45190564,0.41770247,0.5981172,0.7200923,0.13810079,0.5833333
0.21136975,0.76479197,0.00054821,0.08964185,0.5773274,0.67269945,0.28526703,0.0066834986,0.45047283,0.4593586,0.5712531,0.7125981,0.1359641,0.71351415,0.17647052,0.78598213,0.0,0.15942745,0.63741994,0.7218854,0.29921257,0.012061403,0.47005448,0.4029178,0.64208645,0.72000617,0.24508278,0.5833333
0.18808149,0.781811,-0.010998566,0.088907786,0.62035906,0.7172507,0.2892868,0.05479774,0.4580334,0.42656606,0.6144155,0.7449125,0.32934877,0.5133059,0.0,0.77234316,0.0,0.15992102,0.6442307,0.7478975,0.3129921,0.026315788,0.45735028,0.40298045,0.62565166,0.71324825,0.24803832,0.5833333
0.1629302,0.7335999,-0.020026509,0.0652727,0.6152699,0.7289182,0.2902835,0.04455903,0.46073452,0.41862878,0.6286627,0.75582075,0.28613955,0.45011294,0.0,0.77234316,0.0,0.0009871669,0.63621783,0.7361627,0.27755904,0.014473683,0.44101635,0.41136587,0.62223613,0.7110271,0.34708622,0.5833333
0.13336788,0.74016464,-0.021541435,0.03164296,0.59093994,0.72245234,0.28215414,0.038522944,0.4520745,0.40532956,0.63684046,0.7564617,0.34396914,0.41849267,0.0,0.77234316,0.0,0.0,0.62740386,0.7261882,0.27755904,0.0,0.43920147,0.4284199,0.6171921,0.70182693,0.1797288,0.5833333
0.14240795,0.71437615,-0.018047888,0.019561581,0.55029255,0.68951046,0.28223252,0.013657555,0.45014873,0.43251497,0.60698324,0.73158145,0.17429042,0.50073236,0.0,0.7587924,0.0,0.0,0.6073718,0.716018,0.27755904,0.0,0.43920147,0.43893176,0.6171921,0.69726497,0.0020833826,0.5833333
0.14474635,0.70359075,-0.01345716,0.010761432,0.5230397,0.6679079,0.27997765,0.0030180663,0.44685254,0.43824738,0.58818936,0.7136822,0.12788117,0.5460246,0.0,0.7587924,0.0,0.0,0.6033653,0.70584786,0.27755904,0.0,0.43920147,0.4390691,0.66376907,0.69261426,0.0020833826,0.5833333
0.13601536,0.70635307,-0.015906963,0.0073951483,0.5199515,0.6693024,0.27886677,0.0033417642,0.44494775,0.43509713,0.5947485,0.7178068,0.1470058,0.516793,0.0,0.7587924,0.0,0.0,0.5869391,0.69587326,0.27755904,0.0,0.4555354,0.42838532,0.56952906,0.5958908,0.22501156,0.5833333
0.108531035,0.7143253,-0.02001949,0.0041480064,0.5199389,0.679602,0.2758184,0.011658609,0.44208497,0.4141904,0.61597854,0.72835195,0.24880305,0.40258402,0.0,0.7324631,0.0,0.0,0.58052886,0.6858987,0.27755904,0.01885965,0.4709619,0.40296024,0.615465,0.6765712,0.29989168,0.16666667
0.10162546,0.70917904,-0.022796039,0.0016517341,0.5165318,0.6817636,0.27546674,0.010678232,0.44091573,0.41070107,0.6222099,0.73419577,0.2541893,0.35266623,0.0,0.7324631,0.0,0.0,0.56690705,0.67572856,0.27755904,0.03508772,0.46279493,0.399687,0.6348882,0.6995645,0.24557114,0.16666667
0.06516589,0.66350406,-0.019224968,1.4856458e-05,0.4923119,0.6802994,0.27532226,0.009600833,0.4409756,0.40426457,0.63446957,0.7437072,0.23160118,0.12545118,0.0,0.7193966,0.0,0.0,0.56009614,0.68550754,0.27755904,0.020394735,0.45099822,0.41217238,0.6165354,0.73385274,0.10327619,0.16666667
0.055383645,0.6414714,-0.015998404,-0.0006054491,0.4717909,0.6715746,0.27567238,0.0056559294,0.44153342,0.40884975,0.63065416,0.73948896,0.19539511,0.059820767,0.0,0.7193966,0.0,0.0,0.546875,0.68824565,0.27755904,0.0070175435,0.44010893,0.37754574,0.6725598,0.74050486,0.35450193,0.16666667
0.060627937,0.6643014,-0.015919264,0.0056822747,0.5099249,0.69983786,0.27940363,0.0347894,0.44981655,0.3806516,0.6551803,0.7531713,0.38490447,0.055346914,0.0,0.7193966,0.0,0.0,0.5416666,0.6860943,0.27755904,0.0,0.43920147,0.36060482,0.66607827,0.7337897,0.9918359,0.95
0.081122674,0.69010216,-0.018254887,-0.027095437,0.522644,0.7064265,0.27990627,0.092426285,0.45441344,0.3419072,0.6713389,0.75303185,0.9574855,0.46984217,0.0,0.70633364,0.0,0.0,0.52684295,0.67572856,0.27755904,0.0,0.43920147,0.34366944,0.66273075,0.7224891,1.0,0.95
0.05990489,0.6602066,-0.023629133,-0.024051473,0.5306196,0.70811594,0.27901852,0.054392718,0.4495968,0.33792713,0.67960614,0.75525486,0.92319787,0.47198528,0.0,0.6932628,0.0,0.0,0.5232371,0.6659495,0.27755904,0.0,0.49001816,0.3351916,0.7807368,0.7339885,0.8706218,0.95
0.063956164,0.6416395,-0.024036776,-0.014175072,0.55094886,0.7277426,0.28004286,0.060291596,0.45402247,0.3513602,0.6836806,0.77345055,0.8044493,0.44120368,0.0,0.6799054,0.0,0.0,0.515625,0.7893605,0.27755904,0.07061403,0.5,0.33092406,0.7847764,0.69632965,0.9963739,0.95
0.07043456,0.6234567,-0.021508675,-0.011050612,0.5736238,0.7640733,0.2841749,0.10869974,0.46687245,0.330109,0.7126592,0.8041663,0.95165646,0.47233215,0.0,0.6799054,0.0,0.0,0.50641024,0.80989635,0.27755904,0.0756579,0.48185122,0.32975215,0.81566244,0.8224023,0.977825,0.0
0.054459505,0.62939346,-0.015930902,-0.007469997,0.58761096,0.7706884,0.2867499,0.07527193,0.46159428,0.3238512,0.7249335,0.8109485,0.9487784,0.22844121,0.0,0.65310097,0.0,0.0,0.49879813,0.8435361,0.27755904,0.061842103,0.4419238,0.3260659,0.85856545,0.8450666,0.39660773,0.0
0.01597786,0.54315454,-0.0155328475,0.013124675,0.5505731,0.7740982,0.28143296,0.03929893,0.4578963,0.3747904,0.71638775,0.83217204,0.33258283,0.02149146,0.0,0.65310097,0.0,0.0,0.49238777,0.8095052,0.27755904,0.0,0.43920147,0.3250981,0.8482662,0.8336167,0.0013970733,0.0
0.012187824,0.53220195,-0.016432416,0.0028790087,0.53284985,0.76289755,0.28113118,0.02601114,0.45663202,0.3844595,0.70680976,0.82531214,0.25118694,0.017451674,0.0,0.65310097,0.0,0.0,0.49479163,0.78896934,0.27755904,0.0,0.43920147,0.3222502,0.8329721,0.81979066,0.0013970733,0.0
0.016367272,0.54659647,-0.01604684,0.0026448965,0.5280818,0.76029027,0.2793728,0.02913332,0.45387113,0.38072896,0.706033,0.82279444,0.289994,0.01717414,0.0,0.64006853,0.0,0.0,0.49679482,0.7787992,0.27755904,0.0,0.43920147,0.32167804,0.8244781,0.7990184,0.0013970733,0.0
0.011369601,0.5253929,-0.0154031105,0.0051609576,0.52952677,0.76488006,0.28033614,0.029983118,0.45587212,0.38124683,0.7091403,0.82661617,0.2840833,0.0148005895,0.0,0.62654185,0.0,0.0,0.49679482,0.8155682,0.27755904,0.0,0.4600726,0.3182566,0.7040505,0.8106793,0.3899962,0.0
0.01978077,0.5495516,-0.013381053,0.007516563,0.53083676,0.77135456,0.27991658,0.047783054,0.45617986,0.36132643,0.71774435,0.82736015,0.435031,0.016108308,0.0,0.62654185,0.0,0.0,0.4939903,0.8278897,0.27755904,0.02105263,0.4909256,0.31568643,0.76529056,0.672403,0.7271626,0.0
0.019770443,0.5593225,-0.0036520325,0.0022119135,0.5799324,0.8003677,0.28672847,0.07876964,0.46409905,0.3101187,0.75449264,0.8455197,0.9672303,0.008219108,0.0,0.6129923,0.0,0.0,0.49238777,0.81713283,0.27755904,0.064912274,0.48094377,0.3130877,0.8263478,0.8359022,0.8850752,0.0
0.020506859,0.5420665,-0.0023377128,0.0003567338,0.5779482,0.811684,0.28806612,0.091931805,0.46867475,0.30714846,0.7614565,0.8569976,0.9824066,0.007363584,0.0,0.6129923,0.0,0.0,0.48798072,0.8497947,0.27755904,0.07061403,0.46914703,0.30978015,0.83562404,0.8589267,0.77777463,0.0
0.02353546,0.5311533,-0.0042635165,0.012790397,0.58079207,0.8126288,0.28732723,0.09171592,0.46836513,0.32534614,0.7553295,0.85847497,0.86089474,0.008187041,0.0,0.6129923,0.0,0.0,0.4883814,0.88382554,0.27755904,0.061403506,0.46279493,0.30935413,0.8505176,0.8590903,0.4107202,0.0
0.014798239,0.50005054,-0.013532963,0.013073161,0.5537809,0.78760654,0.2811621,0.043013945,0.45905948,0.3689556,0.7244265,0.8420987,0.36063048,0.010300096,0.0,0.59965396,0.0,0.0,0.48798072,0.8949736,0.27755904,0.037938595,0.49183306,0.30901292,0.76036525,0.59880483,0.41057602,0.0
0.020274952,0.51485956,-0.011874322,0.0100572705,0.538662,0.77931917,0.28120375,0.045822367,0.4581687,0.36440635,0.7193964,0.8337372,0.39432043,0.009477813,0.0,0.59965396,0.0,0.0,0.48597753,0.85957366,0.27755904,0.061403506,0.49455538,0.3096729,0.79254544,0.6729591,0.9970461,0.0
0.028064176,0.51438475,0.0051306,-0.0055650026,0.54061604,0.8100461,0.2918783,0.11659628,0.4786304,0.30243424,0.75711775,0.8535467,1.0049325,0.0067530014,0.0,0.586288,0.0,0.0,0.4803685,0.83747315,0.27755904,0.078947365,0.4836661,0.30974072,0.81827974,0.788629,0.89149565,0.0
0.01830867,0.5075533,-0.0011882484,-0.0018771142,0.55732024,0.80546045,0.287226,0.08675594,0.4672973,0.3059225,0.7580646,0.85250676,0.98328143,0.008058816,0.0,0.5732689,0.0,0.0,0.47315705,0.858009,0.27755904,0.10526315,0.54355717,0.3070168,0.81476015,0.7657763,0.9990388,0.0
0.024770916,0.50787723,0.003766369,-2.6240945e-05,0.5518793,0.81193596,0.2915569,0.105477005,0.4756679,0.3074993,0.75884145,0.8560133,0.9906177,0.0071134716,0.0,0.5732689,0.0,0.0,0.46594548,0.8687659,0.27755904,0.20153508,0.5499093,0.30501094,0.81507254,0.8349913,0.9510249,0.0
0.02781494,0.49264672,0.008123022,0.0019944757,0.5501596,0.81772316,0.2940933,0.11632685,0.4808307,0.3089652,0.76008654,0.859956,0.9878479,0.0057798475,0.0,0.5732689,0.0,0.0,0.4639423,0.8791317,0.27755904,0.2388158,0.55353904,0.3047024,0.8224398,0.8942636,0.8666492,0.0
0.026425838,0.48087654,0.008274231,0.0048579723,0.56241715,0.82534117,0.29419592,0.11785406,0.48170027,0.31107584,0.7646309,0.8672441,0.9761317,0.004590884,0.0,0.56025076,0.0,0.0,0.46314096,0.88382554,0.27755904,0.21929823,0.5099819,0.30619276,0.8121622,0.90577704,0.8471831,0.0
0.025380924,0.4839871,0.0069308765,0.004060492,0.5649619,0.8246001,0.2927153,0.11267915,0.47889358,0.3108889,0.7649734,0.86751235,0.97597635,0.0046647266,0.0,0.56025076,0.0,0.0,0.4647436,0.88050073,0.27755904,0.14035088,0.52450097,0.30559415,0.8200046,0.90577704,0.83960044,0.0
0.024464726,0.48399666,0.005464524,0.003320977,0.57032573,0.82585776,0.29094732,0.10806043,0.4759886,0.31067237,0.7662761,0.8698243,0.97530776,0.0044675395,0.0,0.56025076,0.0,0.0,0.47035253,0.88050073,0.27755904,0.19254385,0.5254084,0.30131778,0.8207299,0.89325523,0.8760671,0.0
0.027345687,0.47724822,0.008536696,0.003045246,0.562426,0.8267906,0.29335135,0.11853634,0.4810129,0.3101145,0.7652207,0.86907977,0.9796765,0.004590407,0.0,0.5470848,0.0,0.0,0.4735576,0.8810874,0.27755904,0.19276316,0.53085303,0.2997677,0.820271,0.9043628,0.8430504,0.0
0.02555415,0.47089738,0.0072674453,0.0038325042,0.5690067,0.8292737,0.29226458,0.115386456,0.47943538,0.3104509,0.7673139,0.87225187,0.9752629,0.004634835,0.0,0.5470848,0.0,0.0,0.47596157,0.88382554,0.27755904,0.17127192,0.55444646,0.29871535,0.81043816,0.88004357,0.91934294,0.0
0.026491672,0.46927384,0.00812887,0.0020734817,0.5619583,0.8278365,0.29300523,0.11979172,0.4813213,0.30807167,0.76613474,0.8703408,0.9826133,0.005126126,0.0,0.5470848,0.0,0.0,0.47996795,0.88323885,0.27755904,0.222807,0.55807626,0.2994996,0.82826805,0.90290993,0.8492625,0.0
0.027302891,0.46066982,0.009268925,0.00495483,0.57204056,0.83400667,0.2934504,0.12276672,0.48257113,0.3110872,0.7687305,0.87582934,0.9731016,0.004217811,0.0,0.5470848,0.0,0.0,0.47996795,0.8894974,0.27755904,0.2105263,0.547187,0.29617384,0.8114447,0.9141151,0.8843695,0.0
0.026714027,0.46106833,0.008987192,0.0039979815,0.56853116,0.8321804,0.29351038,0.12308757,0.48282653,0.30950087,0.7680398,0.8740612,0.97647655,0.004631482,0.0,0.5470848,0.0,0.0,0.483173,0.8857813,0.27755904,0.19539472,0.5635209,0.29285854,0.80886215,0.87910503,0.9043914,0.0
0.026493803,0.4634949,0.008778188,0.0031267107,0.56580484,0.8299279,0.29334128,0.122172385,0.482405,0.30794328,0.76695037,0.8719393,0.97992325,0.0052250847,0.0,0.5338497,0.0,0.0,0.483173,0.8859769,0.27755904,0.26315787,0.5753176,0.29193756,0.81706893,0.8901518,0.8864084,0.0
0.02808863,0.45425916,0.010491669,0.0052702725,0.5664487,0.83385634,0.29554126,0.13236532,0.48722878,0.30826914,0.7679847,0.87403387,0.97665477,0.0042885765,0.0,0.5338497,0.0,0.0,0.484375,0.88891065,0.27755904,0.26315787,0.5417423,0.2896741,0.8166619,0.897095,0.87726676,0.0
0.02692759,0.45209804,0.009962283,0.0046836287,0.5640341,0.83143747,0.29477316,0.12855457,0.48568437,0.30821264,0.7670015,0.87240785,0.9766456,0.004667923,0.0,0.5338497,0.0,0.0,0.48277247,0.8922355,0.27755904,0.18421052,0.5526316,0.28578532,0.80346614,0.8785404,0.88914853,0.0
0.025541842,0.45698783,0.008147646,0.0036014915,0.5674282,0.8296986,0.29266173,0.12047993,0.48145792,0.30813888,0.76672363,0.87223077,0.97692263,0.005414322,0.0,0.5338497,0.0,0.0,0.48357368,0.89203995,0.27755904,0.2982456,0.59165156,0.28439713,0.829681,0.87859124,0.86330765,0.0
0.029481933,0.44688597,0.010500118,0.007207349,0.56814647,0.83757216,0.2977536,0.14249428,0.4921647,0.30755115,0.7688482,0.8753872,0.9748056,0.0038161129,0.0,0.52056646,0.0,0.0,0.48397434,0.89419127,0.27755904,0.28947368,0.57803994,0.28402853,0.8199381,0.9012066,0.87329674,0.0
0.028169453,0.44106364,0.010561556,0.0061837584,0.5648764,0.8359215,0.29661137,0.13894875,0.4903309,0.30665675,0.7683677,0.8749793,0.9757148,0.004607402,0.0,0.52056646,0.0,0.0,0.483173,0.893409,0.27755904,0.28925437,0.5871144,0.28276676,0.8273718,0.9035448,0.85236907,0.0
0.028692678,0.43725502,0.011129327,0.00818947,0.572635,0.8409854,0.2967155,0.14166802,0.49101222,0.3083735,0.77035797,0.87970304,0.9694673,0.004449114,0.0,0.52056646,0.0,0.0,0.48357368,0.8922355,0.27755904,0.22982456,0.52268606,0.28205037,0.81642467,0.90577704,0.8883164,0.0
0.028482854,0.4411038,0.010688957,0.005621344,0.5660836,0.8351015,0.29516008,0.13400933,0.4874867,0.30826962,0.7674744,0.8753645,0.974877,0.0052709356,0.0,0.52056646,0.0,0.0,0.4823718,0.89164877,0.27755904,0.22807017,0.53902,0.27953523,0.818677,0.90577704,0.8788208,0.0
